,state_entry,term,school_name,t_class,t_title,t_level,t_mingrade,gt_class,gt_title,gt_ch
12215,Connecticut,Fall 2021,Sacred Heart University,DA  100,Intro to Dance History,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
12216,Connecticut,Fall 2021,Sacred Heart University,EC  101,Introduction to Economics,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
12217,Connecticut,Fall 2021,Sacred Heart University,EC  202,Principles of Microeconomics,Undergraduate,C,ECON  2106,Prin of Microeconomics,3.0
12218,Connecticut,Fall 2021,Sacred Heart University,EC  203,Principles of Macroeconomics,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
12219,Connecticut,Fall 2021,Sacred Heart University,EN  109,Intro to Academic Writing,Undergraduate,C,ENGL  1101,English Composition I,3.0
12220,Connecticut,Fall 2021,Sacred Heart University,EN  110,Academic Writing,Undergraduate,C,ENGL  1102,English Composition II,3.0
12221,Connecticut,Fall 2021,Sacred Heart University,EN  299,Transfer Course,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
12222,Connecticut,Fall 2021,Sacred Heart University,ENCC  102,Lit Expression Human Journey,Undergraduate,C,ENGL  1102,English Composition II,3.0
12223,Connecticut,Fall 2021,Sacred Heart University,FLO  125,The Art of Thinking,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
12224,Connecticut,Fall 2021,Sacred Heart University,FN  215,Financial Management,Undergraduate,C,MGT  3062,Financial Management,3.0
12225,Connecticut,Fall 2021,Sacred Heart University,FYHI  125,Alexander The Great,Undergraduate,C,ENGL  1101,English Composition I,3.0
12226,Connecticut,Fall 2021,Sacred Heart University,HICC  101,Human Jour Hist Paths of Civlz,Undergraduate,C,HTS  1XXX,"Hist,Tech & Soc Elective",3.0
12227,Connecticut,Fall 2021,Sacred Heart University,MA  106,College Algebra,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12228,Connecticut,Fall 2021,Sacred Heart University,MA  133,Statistics w/Business Applicat,Undergraduate,C,MGT  2250,Management Statistics,3.0
12229,Connecticut,Fall 2021,Sacred Heart University,MA  261,Linear Algebra,Undergraduate,C,MATH  1554,Linear Algebra,4.0
12230,Connecticut,Fall 2021,Sacred Heart University,MGT  101,Organization Management,Undergraduate,C,MGT  3150,Prin of Management,3.0
12231,Connecticut,Fall 2021,Sacred Heart University,MGT  121,Business Communications,Undergraduate,C,LMC  3403,Tech Communication,3.0
12232,Connecticut,Fall 2021,Sacred Heart University,MGT  202,Organizational Behavior,Undergraduate,C,MGT  3101,Organizational Behavior,3.0
12233,Connecticut,Fall 2021,Sacred Heart University,MGT  231,Business Law I,Undergraduate,C,MGT  2106,Legal Aspects-Business,3.0
12234,Connecticut,Fall 2021,Sacred Heart University,MGT  278,Prin of International Business,Undergraduate,C,MGT  3660,International Business,3.0
12235,Connecticut,Fall 2021,Sacred Heart University,MK  201,Principles of Marketing,Undergraduate,C,MGT  3300,Marketing Management I,3.0
12236,Connecticut,Fall 2021,Sacred Heart University,PS  110,Introduction to Psychology,Undergraduate,C,PSYC  1101,General Psychology,3.0
12237,Connecticut,Fall 2021,Southrn Connecticut State Univ,CHE  120,Transfer Course,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
12238,Connecticut,Fall 2021,Southrn Connecticut State Univ,CHM  121,Transfer Course,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
12239,Connecticut,Fall 2021,Southrn Connecticut State Univ,MAT  151,Transfer Course,Undergraduate,C,MATH  15X2,Transfer Calculus II,4.0
12240,Connecticut,Fall 2021,Southrn Connecticut State Univ,MAT  252,Transfer Course,Undergraduate,C,MATH  2XXX,Mathematics Elective,4.0
12241,Connecticut,Fall 2021,Southrn Connecticut State Univ,MAT  372,Transfer Course,Undergraduate,C,MATH  1522,Linear Algebra for Calc,2.0
12242,Connecticut,Fall 2021,Southrn Connecticut State Univ,MAT  372,Transfer Course,Undergraduate,C,MATH  1XXX,Mathematics Elective,1.0
12243,Connecticut,Fall 2021,Three Rivers Cmty College*,ANT  K105,Intro to Cultural Anthropology,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
12244,Connecticut,Fall 2021,Three Rivers Cmty College*,CHE  K121,General Chemistry I,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
12245,Connecticut,Fall 2021,Three Rivers Cmty College*,CHE  K122,General Chemistry II,Undergraduate,C,CHEM  1212K,Chemical Principles II,4.0
12246,Connecticut,Fall 2021,Three Rivers Cmty College*,ENG  K101,Composition,Undergraduate,C,ENGL  1101,English Composition I,3.0
12247,Connecticut,Fall 2021,Three Rivers Cmty College*,ENG  K102,Literature & Composition,Undergraduate,C,ENGL  1102,English Composition II,3.0
12248,Connecticut,Fall 2021,Three Rivers Cmty College*,ENG  K112,Literature & Composition,Undergraduate,C,ENGL  1102,English Composition I,3.0
12249,Connecticut,Fall 2021,Three Rivers Cmty College*,GRA  151,Graphic Design I,Undergraduate,C,ID  1401,Intro Graphic Comm 1,1.0
12250,Connecticut,Fall 2021,Three Rivers Cmty College*,GRA  151,Graphic Design I,Undergraduate,C,ID  1402,Intro Graphic Comm 2,1.0
12251,Connecticut,Fall 2021,Three Rivers Cmty College*,GRA  151,Graphic Design I,Undergraduate,C,ID  1XXX,Industrial Dsgn Elective,1.0
12252,Connecticut,Fall 2021,Three Rivers Cmty College*,MAT  K254,Calculus I,Undergraduate,C,MATH  1XXX,Mathematics Elective,4.0
12253,Connecticut,Fall 2021,Three Rivers Cmty College*,MAT  K254,Calculus I,Undergraduate,C,MATH  1501,4 Hrs Awarded w/MAT K256,0.0
12254,Connecticut,Fall 2021,Three Rivers Cmty College*,MAT  K256,Calculus II,Undergraduate,C,MATH  15X2,Transfer Calculus II,4.0
12255,Connecticut,Fall 2021,Three Rivers Cmty College*,MAT  K268,Calculus III: Multivariable,Undergraduate,C,MATH  2401,Calculus III,4.0
12256,Connecticut,Fall 2021,Three Rivers Cmty College*,MAT  K285,Differential Equations,Undergraduate,C,MATH  24X3,Transfer Diff Equations,3.0
12257,Connecticut,Fall 2021,Three Rivers Cmty College*,PHL  K101,Introduction to Philosophy,Undergraduate,C,PHIL  2010,Intro Philosophy,3.0
12258,Connecticut,Fall 2021,Three Rivers Cmty College*,PSY  K111,General Psychology,Undergraduate,C,PSYC  1101,General Psychology,3.0
12259,Connecticut,Fall 2021,Three Rivers Cmty College*,SOC  K101,Principles of Sociology,Undergraduate,C,SOC  1101,Intro to Sociology,3.0
12260,Connecticut,Fall 2021,Three Rivers Cmty College*,SPA  K111,Elementary Spanish I,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
12261,Connecticut,Fall 2021,Three Rivers Cmty College*,SPA  K111,Elementary Spanish I,Undergraduate,C,SPAN  1XXX,Spanish Elective,1.0
12262,Connecticut,Fall 2021,Trinity College Connecticut,CHEM  111,Intro Chemistry I and Lab,Undergraduate,C,CHEM  1211K,Chemical Principles I,4.0
12263,Connecticut,Fall 2021,Trinity College Connecticut,CLCV  203,Mythology,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
12264,Connecticut,Fall 2021,Trinity College Connecticut,ECON  101,Basic Economic Principles,Undergraduate,C,ECON  2100,Economics and Policy,3.0
12265,Connecticut,Fall 2021,Trinity College Connecticut,ECON  220,Basic Economic History,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
12266,Connecticut,Fall 2021,Trinity College Connecticut,ENGR  120,Intro to Engineering Design,Undergraduate,C,FREE  1XXX,Free Elective,3.0
12267,Connecticut,Fall 2021,Trinity College Connecticut,FILM  201,Basic Film Making,Undergraduate,C,HUM  2XXX,Humanities Elective,3.0
12268,Connecticut,Fall 2021,Trinity College Connecticut,FYSM  174,Peoples/Cultures of Himalayas,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
12269,Connecticut,Fall 2021,Trinity College Connecticut,HISP  201,Intermediate Spanish I,Undergraduate,C,SPAN  2001,Intermediate Spanish I,3.0
12270,Connecticut,Fall 2021,Trinity College Connecticut,PHIL  101,Introduction to Philosophy,Undergraduate,C,PHIL  2010,Intro Philosophy,3.0
12271,Connecticut,Fall 2021,Trinity College Connecticut,PSYC  101,Introduction to Psychology,Undergraduate,C,PSYC  1101,General Psychology,3.0
12272,Connecticut,Fall 2021,Tunxis Community College,ART  101,Art History,Undergraduate,C,HUM  1XXX,Humanities Elective,3.0
12273,Connecticut,Fall 2021,Tunxis Community College,CAD  J121,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12274,Connecticut,Fall 2021,Tunxis Community College,CAD  J150,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12275,Connecticut,Fall 2021,Tunxis Community College,CHE  J121,Transfer Course,Undergraduate,C,CHEM  1XXX,Chemistry Elective,4.0
12276,Connecticut,Fall 2021,Tunxis Community College,CHE  J122,Transfer Course,Undergraduate,C,CHEM  1310,General Chemistry,4.0
12277,Connecticut,Fall 2021,Tunxis Community College,CIS  102,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12278,Connecticut,Fall 2021,Tunxis Community College,CIS  212,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12279,Connecticut,Fall 2021,Tunxis Community College,CIS  260,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12280,Connecticut,Fall 2021,Tunxis Community College,CIS  J100,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12281,Connecticut,Fall 2021,Tunxis Community College,CIS  J102,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12282,Connecticut,Fall 2021,Tunxis Community College,CIS  J212,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12283,Connecticut,Fall 2021,Tunxis Community College,CIS  J213,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12284,Connecticut,Fall 2021,Tunxis Community College,COMM  J115,Transfer Course,Undergraduate,C,FREE  1XXX,Free Elective,3.0
12285,Connecticut,Fall 2021,Tunxis Community College,CSS  J100,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12286,Connecticut,Fall 2021,Tunxis Community College,ECN  101,Principles of Macroeconomics,Undergraduate,C,ECON  2105,Prin of Macroeconomics,3.0
12287,Connecticut,Fall 2021,Tunxis Community College,EGR  115,Programming for Engineers,Undergraduate,C,CS  1301,Intro to Computing,3.0
12288,Connecticut,Fall 2021,Tunxis Community College,ENG  103,English Composition II,Undergraduate,C,ENGL  1102,English Composition II,3.0
12289,Connecticut,Fall 2021,Tunxis Community College,ENG  J001,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12290,Connecticut,Fall 2021,Tunxis Community College,ENG  J002,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12291,Connecticut,Fall 2021,Tunxis Community College,ENG  J101,Transfer Course,Undergraduate,C,ENGL  1101,English Composition I,3.0
12292,Connecticut,Fall 2021,Tunxis Community College,ENG  J110,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12293,Connecticut,Fall 2021,Tunxis Community College,HIS  J202,U.S. History II,Undergraduate,C,HIST  2112,United States since 1877,3.0
12294,Connecticut,Fall 2021,Tunxis Community College,MAT  J130,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12295,Connecticut,Fall 2021,Tunxis Community College,MAT  J256,Calculus II,Undergraduate,C,MATH  1552,Integral Calculus,4.0
12296,Connecticut,Fall 2021,Tunxis Community College,RDG  J002,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12297,Connecticut,Fall 2021,Tunxis Community College,SOC  J100,Transfer Course,Undergraduate,C,SS  1XXX,Social Science Elective,3.0
12298,Connecticut,Fall 2021,Tunxis Community College,SOC  J101,Transfer Course,Undergraduate,C,SOC  1101,Intro to Sociology,3.0
12299,Connecticut,Fall 2021,Tunxis Community College,SPA  J101,Transfer Course,Undergraduate,C,SPAN  1001,Elementary Spanish I,3.0
12300,Connecticut,Fall 2021,Tunxis Community College,SPA  J102,Transfer Course,Undergraduate,C,SPAN  1002,Elementary Spanish II,3.0
12301,Connecticut,Fall 2021,Tunxis Community College,TC  J113,Transfer Course,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12302,Connecticut,Fall 2021,United States Coast Guard Acad,05  08,Foundation Leadership & Char,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12303,Connecticut,Fall 2021,United States Coast Guard Acad,05  16,Information Storage& Retrieval,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12304,Connecticut,Fall 2021,United States Coast Guard Acad,05  17,Real Analysis,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12305,Connecticut,Fall 2021,United States Coast Guard Acad,05  18,Intro Invest/Financial Respons,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12306,Connecticut,Fall 2021,United States Coast Guard Acad,05  19,Probabilistic Models,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12307,Connecticut,Fall 2021,United States Coast Guard Acad,09  01,FCAOP-4th Cls Acad Orien Prog,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12308,Connecticut,Fall 2021,United States Coast Guard Acad,11  16,Statics & Engineering Design,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12309,Connecticut,Fall 2021,United States Coast Guard Acad,1112  ENGI,Transfer Course,Undergraduate,C,ECE  1XXX,Elec/Comp Engr Elective,3.0
12310,Connecticut,Fall 2021,United States Coast Guard Acad,13  01,English Composition I,Undergraduate,C,ENGL  1101,English Composition I,3.0
12311,Connecticut,Fall 2021,United States Coast Guard Acad,13  02,English Composition II,Undergraduate,C,ENGL  1102,English Composition II,3.0
12312,Connecticut,Fall 2021,United States Coast Guard Acad,13  21,Electric Circuits & Machines,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12313,Connecticut,Fall 2021,United States Coast Guard Acad,13  58,Intro to C++ Programming,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12314,Connecticut,Fall 2021,United States Coast Guard Acad,21  11,English Composition & Speech,Undergraduate,C,ENGL  1101,English Composition I,3.0
12315,Connecticut,Fall 2021,United States Coast Guard Acad,21  23,Writing About Literature,Undergraduate,C,ENGL  1102,English Composition II,3.0
12316,Connecticut,Fall 2021,United States Coast Guard Acad,21  41,Leaders in U.S. History,Undergraduate,C,HIST  2111,United States to 1877,3.0
12317,Connecticut,Fall 2021,United States Coast Guard Acad,21  93,Morals and Ethics,Undergraduate,C,PHIL  3105,Ethical Theories,3.0
12318,Connecticut,Fall 2021,United States Coast Guard Acad,2111  ENGL,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12319,Connecticut,Fall 2021,United States Coast Guard Acad,2123  LIT,Transfer Course,Undergraduate,C,LCC  2100,"Intro-Sci, Tech & Culture",3.0
12320,Connecticut,Fall 2021,United States Coast Guard Acad,2141  HIST,Transfer Course,Undergraduate,C,ET  DEPT,Approp Dept Must Evaluate,0.0
12321,Connecticut,Fall 2021,United States Coast Guard Acad,2193  MORA,Transfer Course,Undergraduate,C,PST  3105,Ethical Theories,3.0
12322,Connecticut,Fall 2021,United States Coast Guard Acad,22  63,American Government,Undergraduate,C,POL  1101,Government of the U.S.,3.0
12323,Connecticut,Fall 2021,United States Coast Guard Acad,23  91,Criminal Justice,Undergraduate,C,SS  2XXX,Social Science Elective,3.0
12324,Connecticut,Fall 2021,United States Coast Guard Acad,24  93,Maritime Law Enforcement,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12325,Connecticut,Fall 2021,United States Coast Guard Acad,31  11,Calculus I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12326,Connecticut,Fall 2021,United States Coast Guard Acad,31  15,Calculus II (Validators),Undergraduate,C,MATH  1552,Integral Calculus,4.0
12327,Connecticut,Fall 2021,United States Coast Guard Acad,32  11,Multivariable Calculus,Undergraduate,C,MATH  2X51,Transfer Multivariable Calc,3.0
12328,Connecticut,Fall 2021,United States Coast Guard Acad,32  15,Differential Equations,Undergraduate,C,MATH  2X52,Transfer Differential Equation,3.0
12329,Connecticut,Fall 2021,United States Coast Guard Acad,32  21,Linear Algebra,Undergraduate,C,MATH  1553,Intro to Linear Algebra,2.0
12330,Connecticut,Fall 2021,United States Coast Guard Acad,32  21,Linear Algebra,Undergraduate,C,MATH  1XXX,Mathematics Elective,1.0
12331,Connecticut,Fall 2021,United States Coast Guard Acad,32  31,Linear Optimization,Undergraduate,C,ET  DEPT,Dept Reviews Each Section,0.0
12332,Connecticut,Fall 2021,United States Coast Guard Acad,32  37,Discrete Mathematics,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12333,Connecticut,Fall 2021,United States Coast Guard Acad,33  33,Network & Non-Linear Optimzatn,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12334,Connecticut,Fall 2021,United States Coast Guard Acad,33  35,Visual Basic,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12335,Connecticut,Fall 2021,United States Coast Guard Acad,33  41,Probability Theory,Undergraduate,C,MATH  3XXX,Mathematics Elective,3.0
12336,Connecticut,Fall 2021,United States Coast Guard Acad,33  43,Mathematical Statistics,Undergraduate,C,MATH  3215,Probability & Statistics,3.0
12337,Connecticut,Fall 2021,United States Coast Guard Acad,34  47,Linear Regression I,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12338,Connecticut,Fall 2021,United States Coast Guard Acad,34  53,Decision Models,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12339,Connecticut,Fall 2021,United States Coast Guard Acad,34  63,Simulation w/Risk Analysis,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12340,Connecticut,Fall 2021,United States Coast Guard Acad,34  71,Operations Analysis,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12341,Connecticut,Fall 2021,United States Coast Guard Acad,34  79,Dir Studies in Operations Resh,Undergraduate,C,ET  DEPT,Approp. Dept. Must Evaluate,0.0
12342,Connecticut,Fall 2021,United States Coast Guard Acad,40  54,Scuba (USAFA),Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12343,Connecticut,Fall 2021,United States Coast Guard Acad,41  02,Physiology of Fitness I,Undergraduate,C,HPS  11XX,Wellness Elective,1.0
12344,Connecticut,Fall 2021,United States Coast Guard Acad,41  03,Personal Defense I,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12345,Connecticut,Fall 2021,United States Coast Guard Acad,41  11,Swimming,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
12346,Connecticut,Fall 2021,United States Coast Guard Acad,41  12,Physiology of Fitness II,Undergraduate,C,HPS  11XX,Wellness Elective,1.0
12347,Connecticut,Fall 2021,United States Coast Guard Acad,42  02,CPR for Professional Rescuer,Undergraduate,C,HPS  11XX,Wellness Elective,1.0
12348,Connecticut,Fall 2021,United States Coast Guard Acad,42  04,Racquet Ball,Undergraduate,C,ET  NOGT,No Georgia Tech Credit Awarded,0.0
